job_id,job_class,state_id,solvent_id,input_path,input_sha256,geometry_key,geometry_sha256,smd_payload_sha256,workflow_revision,method_id,thermochemistry_convention_id,nprocs,maxcore_mb_per_rank,planning_core_h,status,reason
SP0577,smd_energy_sp,D078_QP2_M1,S020,runs/orca/sp/SP0577/SP0577.inp,8cb805ed37c75617a03c58686fdab0a946fd9071d3d62d0d3f4a8e350dd5e056,surrogate:sigma_preopt:D078:S020:q2:m1,c4f8062a4c5a98fe12c055e744a334075e48b84f54cf6412bef30be4c34b4c31,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0578,smd_energy_sp,D094_QP2_M1,S020,runs/orca/sp/SP0578/SP0578.inp,83bdf76e9e0c7c26d0cfcfda720e5085f3fc247e4cbceb4e1a1929842a6a4b50,surrogate:sigma_preopt:D094:S020:q2:m1,7adac6c6e1841a4dae6b7ffac58ab97b187d4dabc61a256ae3278de2525d673c,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0579,smd_energy_sp,M017_Q0_M1,S020,runs/orca/sp/SP0579/SP0579.inp,b3ad87e82eb613cf27f9ee4bd997762b2a77abe79275c2087df4a0c6349f8bc3,tier1:redox:M017:S020:q0:m1,601d8a06a77de48f3612fdb9a17eb7488782b8891a33eb0f8ca8a8d94f751972,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0580,smd_energy_sp,M017_QP1_M2,S020,runs/orca/sp/SP0580/SP0580.inp,9d42c1ff0b17ce7b8843f82402ab66fcec5bfa6fa5cca894357c183136c42ac4,tier1:redox:M017:S020:q1:m2,30e0a294dcf5f1305e1987516d3e481386f1d18ba20647ecc65e4a88d70bc89b,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0581,smd_energy_sp,M022_Q0_M1,S020,runs/orca/sp/SP0581/SP0581.inp,6f413ed361a3afcfbaa3f67f4f121d931662e34477e1177e762c21d10e52119d,tier1:redox:M022:S020:q0:m1,851d56f9a7a91265fbf417c447fff7ec88ec90e700066dd4d4a137e78478beaf,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0582,smd_energy_sp,M022_QP1_M2,S020,runs/orca/sp/SP0582/SP0582.inp,d00abe6229396664dd0b47685b0afa1f00c2c3f3e33d42d430a205b988988f8f,tier1:redox:M022:S020:q1:m2,6653e9851d4c25ca85bb7665dd6a4dfc170adfd658b46f3fce6a4760e33f88ea,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0583,smd_energy_sp,M027_QP1_M2,S020,runs/orca/sp/SP0583/SP0583.inp,22b35f7ac53fb012b3c4f25ef11e9b168a11a0caa57553bbe631f85cd77b0300,tier1:redox:M027:S020:q1:m2,ff13e8c17ab626a7e38e5a8626d9470c7bf854b9bc0bb2c3c53e24fc2fb68371,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0584,smd_energy_sp,M031_Q0_M1,S020,runs/orca/sp/SP0584/SP0584.inp,afe210ced7e30185eb1d0d7f23388aef9bf3fa412d166945c7444cdb89e5ee96,tier1:redox:M031:S020:q0:m1,2ff190a0084e0fec8286daa29c6dd13bf5d3175952e1c1a15c393edb3ff1c5d8,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0585,smd_energy_sp,M031_QP1_M2,S020,runs/orca/sp/SP0585/SP0585.inp,f3d3ed79742f48d8b3d3d778c68004c16dcd78d7c7dec1ef3df874f82952b05f,tier1:redox:M031:S020:q1:m2,3e3e4bdd9a6c3ddf136221e51a79731eccae1475300091dbc77e3eb5facfe981,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0586,smd_energy_sp,M048_Q0_M1,S020,runs/orca/sp/SP0586/SP0586.inp,2bbc72878dc49f001b5fb9a45714d7ad6cb1a8f6a528fa796b676a2939f72b8b,tier1:redox:M048:S020:q0:m1,d09a9214134518dbade02943e2aa45bccb486204df70c0792e9e87e3bc1298b8,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0587,smd_energy_sp,M048_QP1_M2,S020,runs/orca/sp/SP0587/SP0587.inp,47875fb199cd44af4582870ea09b57fe80486d9e3d7e8ec9ba4239b7418ef549,tier1:redox:M048:S020:q1:m2,bdce8e693e7e074b96a665ef18d801a4178558902d3f7335c836cfb4fb84e4b5,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0588,smd_energy_sp,M068_Q0_M1,S020,runs/orca/sp/SP0588/SP0588.inp,492b75889e5ab871ba3a24301996b17aaea9977ebf64cafec205a73edd4175a7,tier1:redox:M068:S020:q0:m1,68543ce0a8f8bc02beb995028c20357057897108c7d9799cdf6daf321a830a4d,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0589,smd_energy_sp,M068_QP1_M2,S020,runs/orca/sp/SP0589/SP0589.inp,14e89ae77f474130e6372c4002ef64c5f902da6b9f315075b7cab0a0bec26e36,tier1:redox:M068:S020:q1:m2,01fcea3ac8584561bdda7cc9739de25bc3e12ea8d50d6e1dfd33b0665303a132,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0590,smd_energy_sp,M078_Q0_M1,S020,runs/orca/sp/SP0590/SP0590.inp,1df062c5ae7ab3b59193e3cf00591c605792c16569f3590410b123604b84dd60,tier1:redox:M078:S020:q0:m1,abe66703f369ce9cd13263c96baa34b60aaf65f65c2384000bdbe6108fd07d9d,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0591,smd_energy_sp,M078_QP1_M2,S020,runs/orca/sp/SP0591/SP0591.inp,ee7fcb3faa9d83bd2f77554acf947d01535a6f455759b87493d9bc65e70bde24,tier1:redox:M078:S020:q1:m2,a051236336c7e2ff3eb5f61aea6e414049bf73ca8d2a516d6b9822e08f807830,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0592,smd_energy_sp,M084_Q0_M1,S020,runs/orca/sp/SP0592/SP0592.inp,0f7350afef8167258a9afb917053ec7295a32c498d0e1abe47f68a106b10d3dd,tier1:redox:M084:S020:q0:m1,a6efe63efb5894fda87fa1efd14be790ff3f6c796b31971cc6c2a0a2f6f12cc5,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0593,smd_energy_sp,M084_QP1_M2,S020,runs/orca/sp/SP0593/SP0593.inp,358dfa56f92b9bf5cc28a61b6b71e3a1c00823505097f83c68eccb6f0b384977,tier1:redox:M084:S020:q1:m2,7019ceea44f09fe1cc28238ac2d3df047be54d6e8386972311e642730a8da542,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0594,smd_energy_sp,M094_Q0_M1,S020,runs/orca/sp/SP0594/SP0594.inp,d9b13b52879418613afd4c46031f0546d26e4035d7f5dc093565549f3bcb5cc7,tier1:redox:M094:S020:q0:m1,f05e9b51b6b10a390286cf97364a4a6623c17a89970bb7b521cc1add682ac8e6,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0595,smd_energy_sp,M094_QP1_M2,S020,runs/orca/sp/SP0595/SP0595.inp,7ec4d05cf2c8227afb9a6186dea98483646bbc7d23b469ed06f7a42fb98e1aae,tier1:redox:M094:S020:q1:m2,b95664c0839e8e8338e1a1103a4d49572c1e800f4cb6e39b5ac911b1734da6f7,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0596,smd_energy_sp,S020_Q0_M1,S020,runs/orca/sp/SP0596/SP0596.inp,d48ff75a601490d4cc0be61715d0f70c9254e2566a72a40c2aad81bff91b8fc6,tier1:redox:S020:S020:q0:m1,ffa36ed4f8702208968c96d125df9ddc990f684327add3acaf1a7b74057c0c32,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0597,smd_energy_sp,S020_QP1_M2,S020,runs/orca/sp/SP0597/SP0597.inp,57cdc93d19fab9f3044f1b09f09a3112b8298f4d55b6049350001ed756c6bea5,tier1:redox:S020:S020:q1:m2,dab36c37bb4ba54d4c29b26851aff4a0724deb18f22690a4d43f89576c9fca02,d48fe8bbbb3e707d38def27624e11c98a4e3f7cfd40b589390c4f3ef11116750,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0598,smd_energy_sp,A002_Q0_M2,S021,runs/orca/sp/SP0598/SP0598.inp,a3847655fd2cc2ce184b564da0f299e9c04d53d83a5de69b16a13a90263c15d5,tier1:redox:A002:S021:q0:m2,285d0bcff4f9ecf69b0f3045b481c8b69e4727f496940035e84c0024ac6c2bca,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0599,smd_energy_sp,A002_QM1_M1,S021,runs/orca/sp/SP0599/SP0599.inp,7b484e3b65f37aca7ad037d9ad8999484d616d06198e46df6e6be214d9495af1,tier1:redox:A002:S021:q-1:m1,5d62c5b1ca0c4f7300cc29c07b66849ac27f9edd3ba22ddd25152f61ec0bf486,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0600,smd_energy_sp,A005_Q0_M2,S021,runs/orca/sp/SP0600/SP0600.inp,b702c9e43821ac93b87b3c3082da2470d7ce6ca5df202471d3ed57d005fdae5b,tier1:redox:A005:S021:q0:m2,8adf35b83d722649acf026fad97dfdcf1c34ebf471d89afb4e5aa21056d9062a,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0601,smd_energy_sp,A005_QM1_M1,S021,runs/orca/sp/SP0601/SP0601.inp,c2f63f68d941711af3443f8a5db0bade454c021b4a4e3ebc2ad7dd5c38eabd94,tier1:redox:A005:S021:q-1:m1,f13ac56b12834801b2edd2fcc6612475dafdbfcc662f1da777033e481fdec9f6,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0602,smd_energy_sp,D022_QP2_M1,S021,runs/orca/sp/SP0602/SP0602.inp,9593e25d94a28f97700ec078cf0eb9d7a8564491702137c3ba3f81c96ebc3667,surrogate:sigma_preopt:D022:S021:q2:m1,7bd6f53fe01c554cb1adb3e78b906c9f1eef9cac91722cbdc7bc0dc48c587d14,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0603,smd_energy_sp,D027_QP2_M1,S021,runs/orca/sp/SP0603/SP0603.inp,c0dfae62741b13ea2eea303720da61a57fdb027030acde118a64fef995c0763a,surrogate:sigma_preopt:D027:S021:q2:m1,d0410271a829079b2c1018e731fe793074eb35dfd33444af18474dda6659e8cf,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0604,smd_energy_sp,M013_Q0_M1,S021,runs/orca/sp/SP0604/SP0604.inp,91d5b60328cee18c9376bf0c7d16fb346d10ca06ed5ba7a40edd5330c0876e51,tier1:redox:M013:S021:q0:m1,f1c57196d5441e1450a94049aecb50ea14ad72ce7cbcb11ee0f4f0c1b104e499,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0605,smd_energy_sp,M013_QP1_M2,S021,runs/orca/sp/SP0605/SP0605.inp,15e5027de922ef64ee1f88dc2112358046f2ef1d554591195347b41bcbb45fb8,tier1:redox:M013:S021:q1:m2,6c322f17685d4728c670ca1899b6ddace9843c8e8598481faa569429d900b1bc,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0606,smd_energy_sp,M022_Q0_M1,S021,runs/orca/sp/SP0606/SP0606.inp,135bb1d4625a9908b49401c0ec4b71b6d55af0ad586384804e584a621448bfe8,tier1:redox:M022:S021:q0:m1,6e49d5fc9e4b33ca1bec77df688ceed22be2b70a6976cc268c0152349f78cac8,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0607,smd_energy_sp,M022_QP1_M2,S021,runs/orca/sp/SP0607/SP0607.inp,868be176778de97587f234ba2e728d80b0d587ea99c10ceee632badbd98fa55d,tier1:redox:M022:S021:q1:m2,f8043b757196e02af142d9edb8307079006008e1c33b682075a3db35a9375fee,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0608,smd_energy_sp,M027_Q0_M1,S021,runs/orca/sp/SP0608/SP0608.inp,1d9b6a3a488fc1aff1869e66ca2d908d29ee9c4486ff29af270bbb27b16542f5,tier1:redox:M027:S021:q0:m1,7756763c0d2dad6d51d090827f9437b0415860321f2b209d62a695bf7eae99da,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0609,smd_energy_sp,M027_QP1_M2,S021,runs/orca/sp/SP0609/SP0609.inp,e29aa1dfa6f706f080626dbdfc993611f8667c681189c92d9c27a96ae6bee5ee,tier1:redox:M027:S021:q1:m2,1dd1e79e00330b469f8e9f221f289da04a58205b56fb5e972a48cb46e1fa64f7,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0610,smd_energy_sp,M048_Q0_M1,S021,runs/orca/sp/SP0610/SP0610.inp,5006083caecb05c2f931b692882646a61c48e1e3998f9de42c54c886ea7a5723,tier1:redox:M048:S021:q0:m1,febe64824bf2ba8f57a818f8641ed346f27b842d4f3d23f42df385fa54997d20,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0611,smd_energy_sp,M048_QP1_M2,S021,runs/orca/sp/SP0611/SP0611.inp,94987d7048453780860020a570bec444d2a86e656204288829295b5680b775ac,tier1:redox:M048:S021:q1:m2,8338ebd20ceb055842891b648c16f6a2f2559ba8c21fa2f401a59da9c153f8ea,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0612,smd_energy_sp,M084_Q0_M1,S021,runs/orca/sp/SP0612/SP0612.inp,c7e0d89be1446a86027dafd7c463e39afbdbbab01ad17f0b8d73fd9de3916ef7,tier1:redox:M084:S021:q0:m1,879b40297fd66ca98c3feb115fe670a9bea0bf72a5cdd01e79160cd2aad23cc6,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0613,smd_energy_sp,M084_QP1_M2,S021,runs/orca/sp/SP0613/SP0613.inp,b52ad88be65d4fef96a8d1767cb29fbbacf22c55b874ac581f36e2a31b0475d8,tier1:redox:M084:S021:q1:m2,dc3dd9afae098b3212710accdadba37b375a05af5aa8004db35c46ea6b6aad93,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0614,smd_energy_sp,S021_Q0_M1,S021,runs/orca/sp/SP0614/SP0614.inp,c878d1178cd97ee3203208ce2540e2a820dbff3ed9ada2c1a4a5ef598927ef99,tier1:redox:S021:S021:q0:m1,ebda52d69ce154974a28ef10e265901ae6e210592e96727178860e27ff25a5e5,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0615,smd_energy_sp,S021_QP1_M2,S021,runs/orca/sp/SP0615/SP0615.inp,86189795b131b0ae2f66b900c08bb92691a8bc9689c7bbf679622693ec3a6ae3,tier1:redox:S021:S021:q1:m2,0dc6e8fb17cb8b69e7d1c8184061093c5350d85d58e98c00fb3d402c32594298,40fe24f4e766a28944b5d28fe0eb45ec26de5c269109b6b15a97178be92db0f2,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0616,smd_energy_sp,A001_Q0_M2,S022,runs/orca/sp/SP0616/SP0616.inp,1d279b841af5ea10ef27bc6b38d7355665cbe471bc7bebbbb01bc1ac18e4046e,tier1:redox:A001:S022:q0:m2,1aa1faf076d65e36e41e96162fbded213e9a3cd29617b79f76fdbe095f60e2d0,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0617,smd_energy_sp,A001_QM1_M1,S022,runs/orca/sp/SP0617/SP0617.inp,7224b0622e71fbcb5d2c80fb29d850e532fc64f774a9e19b9d9e93fd0ab736b5,tier1:redox:A001:S022:q-1:m1,fb7e755fe53a5ec3f5a75847c67d391eccd56d0755ae1c17467c881852ff42bb,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0618,smd_energy_sp,A002_Q0_M2,S022,runs/orca/sp/SP0618/SP0618.inp,789758f3efe8f2ee55311d21c105cb2eef540b19022bf6ae9d77bbabf6446433,tier1:redox:A002:S022:q0:m2,4214c3fd76c233a0b56790c538fbb3b62186bba63415b1a7b2bdc00159177d54,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0619,smd_energy_sp,A002_QM1_M1,S022,runs/orca/sp/SP0619/SP0619.inp,feb6a938fc95b818283a8291ecf8971f470240792127261579e5a91aa5dae7d8,tier1:redox:A002:S022:q-1:m1,0f89e483e9cb123d6a54cb0ebf1ac1c6b680bfcbd276d3649cf79269dc8cd897,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0620,smd_energy_sp,A005_Q0_M2,S022,runs/orca/sp/SP0620/SP0620.inp,cbcb620d30d4bf2b0b6c1a3b3aa562e78a113f56d43c1b6b29bee7b7ce890bfd,tier1:redox:A005:S022:q0:m2,6b09774287a45a8d22a1a103dba6a4e35f2150a2f6f979d6999b78f6d04bd132,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0621,smd_energy_sp,A005_QM1_M1,S022,runs/orca/sp/SP0621/SP0621.inp,5acc52d8ae2256646bae76c2aed1926f24f02b8fd55ddc074249ddc9f2cfa3d1,tier1:redox:A005:S022:q-1:m1,bbbd20acd0b7a2e266d4d30faef6c376d96701ea6bf92cedfd0d985f2eda7d5e,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0622,smd_energy_sp,A006_Q0_M2,S022,runs/orca/sp/SP0622/SP0622.inp,20b5e49c1662b86453894f1b65e842bb52749f56cd08dececc8c2659ef5ee2be,tier1:redox:A006:S022:q0:m2,2f288159853107740ea455750ebd5bdff5c51ecf0adc3e89ad573c2157c4401b,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0623,smd_energy_sp,A006_QM1_M1,S022,runs/orca/sp/SP0623/SP0623.inp,9ee65994eb4ed0a989ff5fb0773f708efa5049edf237e735f995b10c71f88fdb,tier1:redox:A006:S022:q-1:m1,08e40bebc4230d86cc62e65cbe807dedf9b3bc4344edd79e17ef9db5aaf38fbd,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0624,smd_energy_sp,A011_Q0_M2,S022,runs/orca/sp/SP0624/SP0624.inp,e1a7f1a57a8ddee1cf1d9b0f64555c27afcdfc23e1362b5956814c02c5d559a9,tier1:redox:A011:S022:q0:m2,4ef4f79c50ca1be022a9ca3dd5c0a459465049e58668e44e5beb63440a3f12d3,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0625,smd_energy_sp,A011_QM1_M1,S022,runs/orca/sp/SP0625/SP0625.inp,ab47e87f987178bcffe5765724bab70d3e97f37494642c7e73a341b0ad8f2a04,tier1:redox:A011:S022:q-1:m1,512ec400348b6a4f4c0d6410a90c0bfbfd6a2d5cd2536d860547f96880f611a1,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0626,smd_energy_sp,D001_QP2_M1,S022,runs/orca/sp/SP0626/SP0626.inp,ef8f784f4e017df8185cee7c01993493885626edd4b2f017341618f7435f1c39,surrogate:sigma_preopt:D001:S022:q2:m1,acfd3d8f4a46c47b2c734cb458b7109db133927d638d879af38f52c44baf4ce6,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0627,smd_energy_sp,D022_QP2_M1,S022,runs/orca/sp/SP0627/SP0627.inp,8e8941c1238e9fc033c5682ef03943afa55bf3b8266ca0b512ec535ddaea0284,surrogate:sigma_preopt:D022:S022:q2:m1,5ab3fcf9ef380ed574e01faf0a754b74620707f5b223bae4c8e6dd68ff493280,e56dd040b3024fc7b0ca174d050c2f7d80d846bd46163a3349f650a9e5550e55,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
