state_id,solvent_id,geometry_hash,E_base_MACE_eV,feature_cache_key,checkpoint_sha256,feature_schema_revision
D001_QP2_M1,S015,6639a1556ec0fb2492b0dfc778fe6f22e7649ecccb765fb06087e3ee5b42e3dd,-30076.8446145201,a671e7f4d78eb7a1110d1a10c2a1c94b7961af4eb6de4a00994bac6dfd3d510c,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D001_QP2_M1,S022,acfd3d8f4a46c47b2c734cb458b7109db133927d638d879af38f52c44baf4ce6,-30076.8432630415,29d2da6671eba6f22e54998b21f0a803328d9ccd9ee559fc710aa7db24497b17,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D007_QP2_M1,S004,0efab730f80847159e2455e2bdd13bf8cad977fe8eee9f77e67ff2c9223e5b0a,-47190.8249278994,4e7c9ee73ac2f3760bf4728fddcc69713d2cd1a7e448c91142770a2de24c4668,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D007_QP2_M1,S011,c8cde41807ca08f33e71d0b4509839a71fc895e508a57f70a0d1dc9240bd49a0,-47190.8194849105,4e067ea4e9582ad61c8d5b3bc9f81fee662a18403027833372a3a9c6ff2bdf00,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D007_QP2_M1,S016,2f82a50b2f366c622f57867713ee8b618c40ac1376577f8e1f671d05daaefae3,-47190.8252585833,c1d3798961d4a6a9b5b657f4bf3c26f2f14413f201f97641ed66d1c75620ffc3,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D007_QP2_M1,S024,9b4d0adc49e9f52e2268fb2e7feea38cb66416e10daf841134b7b8f20cd09203,-47190.8714515685,ab3e86ea41244f57f405a7d9cec310e2ed5ee58ec7ff922d083cd5ba781cc25f,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S001,f824f543517095f3e0beb448eadf5ed9401775434c57f8906c346970b25715fa,-42480.2404423839,ad8aeac1e149fd3b753bfb9f390341df6fe7822f6d4668dc6fd5c5aaa58ed0da,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S002,5f1271355e5fa1abf9630b0cdd7cbf62787917512da10c0f13ff8f63331adab6,-42480.2535385521,eecd2ff02b8421f80c7e73255497b11d163a47255de55410f0b30fbedc29da33,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S003,3334df37b9842128f5a5d20ca225b76f3fef9638296a93dd6d3fe55257e518e3,-42480.2414066282,bb1952443fd61c0a016d00297ab95d7cbc0a45c9bfb5799a52cbf8b60f4f98e4,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S004,172cf14b812b026cac24e0b4a0a411a188cf96fffde66a6971210d07f9aa6667,-42480.2405162434,32040e55294b37cb58d8970c19ef01908a25bf1bd632f462143bfd926d5ee8bb,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S005,cb5126aac74487a56020b32b2919f0e5221e1e57fe31695b5204a861784309f8,-42480.2418715679,d5e0cb231e5ec2ea29cd807bf94655f6a94b07599a758b1e163427980a714644,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S006,a45906fc8278b9e1a4e87803ad3eba0e6bdcc06141635cb9bfd635f67167b071,-42480.2403213866,d5843ddd487b4d68977e689eae273437500a270f29098c210f1f9e90c6e6d9a9,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S007,9830ed110adc8a735203a1483a79952a3af875737d532f014d522694c1a7e94a,-42480.2397449956,c0d20276425abb4f064cd2490fc26d2a1dd6460a3d6a31a5fed27f813527c877,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S008,fc526f77b58c8308ee11b077bf8ac756842bf381b916524453ee91135fcd11c8,-42480.2520009228,60617fb85486bdc01640c5385c0bb858f42de41721a3392ab6682c4aa837b49b,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S009,ebfba36061c8263270eb1fc15bdd5a845cfdf50bfae9900a18ff4ef2063a784b,-42480.2408986255,73474d8471e240482b4fab286e834b1d7854b6807f436cdce77961d4ee17bd3d,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S010,9e458201d006b009e6fcdb19e182eceac3a34c16beeaa82d0bf0923d203fb2c4,-42480.2397638543,08fe3adeb7fa81f1b1c93b1f58b39122d6ee004b32b9e7a385e69c6255816f82,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S011,7be761cab2c1339389e37d1316e39ac441d1d88355bd7038ed9e298a70226cfa,-42480.2400087748,d0b2a4ce40edfba271dbde76a9c52e6ded689a2fd39cb37302b15b349266bff1,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S012,c124013ec33cae4bae8c632aa93983f10008f4e5000c81f680a3a09b49e5dfa3,-42480.2398779859,a20397f7dd7354b8a8bca58b4321bb6f90211a88e51db5994df9fd19fc49964e,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S013,9550f8221cba8cc6843c182d56d917bfd4940b730f2cca5e8db0fcc2016a7d86,-42480.2431531796,9ff307c3e859680ffaebb0caada14aa4368c26e2613e4af9c324d2dae1ff02dc,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S014,1fe4a4541108c7a76b23296eb4e078f66d5dc5787f7256bc09c4e1487f864fcf,-42480.2608201859,0ce8f2f150d20ed5c33e06f02c6e1612f3f6a469d3e15826da4aaa7185c3b973,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S015,18efad02fa2335aa6ca21d2488e9eb5087eeb1045a8bfa346a57bf1947859e55,-42480.247413379,747f8748c8d84fcd790d4112bb33f9f5b9a4f6f406bd882ffbdd2900181d8abe,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S016,6182053be4352b6e099dbca30ef7d7efab6e7d4bf3490b0c39855b70c1a459b6,-42480.2475042514,28a550b4d215749d4764711ff7260d97364a610ac56c55333c564e925763c91d,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S017,3f3658d00f8ed3f0b4eb957df3fb2fc0be9d33237a246134fde2c59db694ef3a,-42480.246140243,a059362f6d597137c7dd6a2f19dad568f7c4f6965bee37f0947de4e9ec5e6e59,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S018,6e58a8c1e20d9bde5a0501084e3791183c47a4ff3ecbdae605095024104c5c61,-42480.2485777818,65cabed9adacff6eec60335d60806ce2ef6e50a3fd00800f307314c245ba232a,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S019,40db1e5521244acd86b167d46b3565644263f6555dafd054674959bb9eab41ef,-42480.2426848544,4651425aa562325a4eacf55c2d9eeb14b270019278ea3d7ecde542f6afaf2931,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S020,46bf7c2f586184876ba6467f27b0d4f7304245da4a16376538fbc5894bcbdf2a,-42480.2499181522,1c87f6cde35c5d1f9ee80295da76126555cf80f8346ba925e3f9c17ce46f2594,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S021,7bd6f53fe01c554cb1adb3e78b906c9f1eef9cac91722cbdc7bc0dc48c587d14,-42480.2602702085,b63f3adf272957773ff391ff5acbd6758b06acc2ed1e33d5144f7e588f9191bb,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S022,5ab3fcf9ef380ed574e01faf0a754b74620707f5b223bae4c8e6dd68ff493280,-42480.2396082157,9a244637965b264e0325278615ee5f00ea7efbc0ca21b7b89184a7def3e7c1e4,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S023,c4eeb15db4a75cae6001e082200dfe7ebcaf5549cdf0aba70290bd9396952927,-42480.2638588158,7206108f67d4e458f95b71ebf4c76663b294befa3441c193d43ea5feb5d72376,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S024,4f1b161a660eb3a2a206980ca24f5688baee32984570adef75cdcb0dbc3a110f,-42480.2691663105,e368fc32cf6950a83cb63e92c5b7cf2668e0bd4c8fb020b69429c11f79900bb3,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D022_QP2_M1,S025,4ed62cd32b34ee9e586efef4746d7dd0e1d2eff0c9e095bc811c5a29484fef6f,-42480.2518822711,3dd655a12df033201f5f801eeb018e23fab668248fd688b235a89d568feb2590,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D024_QP2_M1,S004,34878daca7b73d5138a37c971848bb0e1d7766551ed9c6bd63902ae10f18003d,-60110.9487201348,c12b960f7d7e2f6e8239bd5869d9ee6536b3f29bffcdf07489d7eb0d7df1ea08,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D024_QP2_M1,S011,609419d3b563236b99aac7c506f8c317001e354842cf90d906ba8afce5bc1a74,-60110.948260539,fff894728cbce2af7598d62529d574279c334532b5aca77a97c8d074c57e0208,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D024_QP2_M1,S017,9e538774b5d9701bbe71cd5dcf4f4bed415c00457ffc2c758da23a3720b5db34,-60110.9532668344,40185074861709b551130c6cdc06711023304591fc90685f7cae71e33f145b30,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D024_QP2_M1,S023,b171abcbdd72cf872381634c7e16e081e46e2ab0ebc03698dd3cd9583065c4b7,-60110.9704505047,4869b1d1ebe9dcd936f4720f1b998e1380ce0822e0965ced7fa11fa1a2f8d77c,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D026_QP2_M1,S005,2bc45bd2e0ebcddb6ce12237ee9b352fb35e95ff190c99c9217917d6b3c5baf7,-11420.3939919254,1cba61e74d1a0e89e1e987d9a4e5289e5253f426eee1b15477805ebe6d92b62d,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D026_QP2_M1,S012,8515a7d414d5bb9ee8fc7853dd99ba4edf3a04e395e333572ef68cfd6ce4a190,-11420.3934873152,58b7f666fbb4f33a4c2584ce242dd8fa8c72788f34e0fe425f35afd3f7b183c4,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D026_QP2_M1,S018,bf83579b214f8411f278f283c51a85e02e94b6c39d430cadd7d18f2a58565971,-11420.3983557236,6fad65c85bf749d7cc0098c54dd5e620a6a8d9e3af86be7a4a1334c888f10b5e,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D026_QP2_M1,S024,4c547dba771a1d04c80cf0507faf8ee61c4f12c1652ff221441c51d54d6001bc,-11420.4130278215,60af09d47557f24191729ee283c15fa89d2457b2e833d2f9b48efe14b5606653,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S001,f9bb42c8c7aaffaefedcc4fb5d791781b34d44f0cb8ac9e87d723ebddf64a299,-13559.7835463963,794a1fb59c048bc48c579d3dc8e3c98dbc4d445b1c2b5c0d720485736240ac03,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S002,5b4fdc33592c027ebc9db415bd7b93dce1390bc05fc64256a396a65768b1a508,-13559.7867160837,dbc24e814230a54967489fac2b41690ae6f2d745d7a4a2824433826b06300a65,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S003,579068470bb15a06d451b462b69435fd0e08dd5add4d10c6115d21efb9b89164,-13559.7808430154,ae1aef64abc8b583e88bc10f79b630fe468add34287134489d986408d4c2f55e,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S004,85b555dc2c0518dab3f440fdb3f3c1512493e5674474c64f75efad7bd297349e,-13559.7825171439,304bc2f7608e0a92dccc7f7d0cbdb22f15a743733d55e29af429caadab946bd6,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S005,d72a73bf0f8bd767c372a6f95b616d070d173f3f762e58f4fc1ba04a58395b4a,-13559.7829612354,525c38bc3ac62fdaf2b49e9000e799253382aec156f28e60e0eaeea7abd12ba3,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S006,08154c1baff99fa312303a2b0601d1d4036336cbf1dde6d3e7e2e878528004b8,-13559.7832902493,335e870053d80807fd991bacb34804d5bb1f1e8d33f1bdb926306b5084f5400e,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S007,14cf6af33d6b4c4124e8763c7ea4dc70e2f6397cc60387dd9ae78272eb82f330,-13559.7820473716,0da9640dd43e37dd81521da30af195f7adefb94e46456627c55832d23913982f,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S008,9c45e5388911074ad9df1a1a9745a1a578f9d26f334a048a101613fa03cc15a1,-13559.7876577651,b26f97dddddc0a89187bb57d614c93b700930d4460f3ae0a910c604c3eac0598,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S009,6f5ff5049ad3f92c2195c419550858d33e81b61a4f0cc18b31eb3d0a8385eff7,-13559.7826149646,8abc348fbfdcd1e1bd5443421ef0d0182aeb4f9e1442b9a22c30489da64277b5,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S010,c90e3fd49f181fbc49c27d645d6b866a1edf7ece3d73fcbb0aaf7e2dde3fb205,-13559.7823193239,a1d54cb9decc74c3fb40a613bde0eadfb6e4f9d182d66246dd4f8f572d78ff14,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S011,855808d74066e9b1c80739e6c4452c0845240eea80eded2dcae88bbe7b82ffec,-13559.7835192091,975eab83649ed456e8c15828f0fc53fda919e2e4bb8f808bc62b33d449c30116,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S012,836c8608ef7dc38c2288a94bf5d34d3f701e09135701a9512364af5e484816b1,-13559.7821148271,4e8339da6eec13d76c8bc24c5bc1c3166ae7ecf766091eb61a84a8c9268989c0,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S013,39669b6097d0fccda528edc212d9363d5f2bbfff64e8ab095f6baf226925ddb3,-13559.7762898576,eb002dff70188dd684041983063502a767a3cdc6c6cfb51fe3004a404f1d94e1,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S014,306c029c1c79f56cf6a9deed981a66f4b49df183c2bbbaaedfecf9d9461e9a67,-13559.7918919262,b375ef40b55c4e09a351d17d50c61f15051d1476a572a1682a8de2f6cde0c506,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S015,f13c824d462e19f7698e60f14106fe34aa318cafe35bcc52c92f225036c61b72,-13559.7857060817,0d237be9363d804e5561f482c2797a7a4566d38352e5e7ff1603d667e38edac9,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S016,b72c1cdedd4c7892331005d0e872861393bce43513d67b0686f56ced2febdc16,-13559.7859030231,bbe7a7834f5a0ac26d241d4ec314a4a09839922a1fd34d0e1950982b40064e09,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S017,5b8738dceafb1370fa3457eaeabf600cb99a6560fe04827623e644940157f10b,-13559.7841665463,e4c1b24ead9670419c16faf4ad9bb652d242b7ea1ff08a457fc6b7f6066f7aba,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S018,9da7558a9536687613804810a7eb33503956abbb5bdd02d195bb7775fd940c81,-13559.7826905988,e9e3f1d846c7d59aaaa94a9e221a2b505757625d263416e0682f3d188b7e7a9d,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S019,36a0ced2bd557b8b1819f3bf9c0d03306cea01e9dbcf2251e2dae9c25c666983,-13559.7823941998,2281c29faa6e84e7241fed03d63d3c9d4bef6dae558636712ea1c3f3431e8615,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S020,a6bbafdaf5a33237c77a0a1197ba3925d2f6aed9f24c88bb649fd918615e2ffe,-13559.786221215,9813214a4e309c4f8647308a3f5f3b4e46de93da1858be84cc390289bb088ee9,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S021,d0410271a829079b2c1018e731fe793074eb35dfd33444af18474dda6659e8cf,-13559.791747434,fd7cc5d525f212f6dcd4f2ad1be0dfa36cce6527d24f38cd18cc547194d2c4a3,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S022,a9a0cd7abb75ae3eccff350cd54a500a937b001e52c617ac80b5a2b278c5ce4b,-13559.7810614785,25288a02f0d14286c998c233eb98acce2f3183556b1b6a49a3d30186e75097c1,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S023,c59b8f95a46ed2aebcbbc2f686511b448acdb83c93ae5b1fad707d01ec66d2ca,-13559.7946778913,cab4c7fcea4a90f036bc934e240240203e28357d6d35823787324241610e65c1,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S024,d0b952e2def54d6419ecee3d7b50b74ad3abd4d3c324b815c8e54b62f6b7e769,-13559.799518684,4e2d894253cb8d737aa63b10abbd03084191b0c1e685cfe48e39d64c022ac7fb,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D027_QP2_M1,S025,dbc2bfe16a129e65f1e1ea00b786458b73d0d4767f0ee8f475c61fd1415595f7,-13559.7881262687,b8ad3a6c7864a2a2acfd4a29d6725aa46b4581184ee002e79b6e18af3796f7de,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D038_QP2_M1,S004,24a6732950208d7a556759ff963b940b0c13887276c6e7dbb49e7640a78fc288,-12500.2940068047,25f909a7d3b66eb6632cb1114abc16969c423d637ae1bce25274ca7a203dffe4,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D038_QP2_M1,S011,dc1d87cf46e0d585869d0cce9169e3d0056b0b140e4ccc2abb36509aa1ab1282,-12500.2938254963,ef72fd041fcdf44ea86b508dd45bd4ea8c1fc81c1986851522076cbc9c9043ab,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D038_QP2_M1,S018,faa73c0b3d165412110f22151e0e768341c5c70aa3a5f6aec6f0d17dd17174fc,-12500.2966750009,2b69a125a8e673805c9d282e30c4e9dc693754f524728040764bddcab6d5b863,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D038_QP2_M1,S025,6e26e15c24d62dab8e506cc296871f002708e406d4598f45b3ed5660422b974a,-12500.2969503366,08d46e3d469e8e97a0532f7fc57d4139a85d8d10bfaa4d2eb22e5326fd742275,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D042_QP2_M1,S005,35a346dd6fd8d0acd646af44b8611cd55c2bafab15b4961884a2af0eea3bbe29,-29614.4528822682,a5735544ee684afbc8188d34d61abbbeb948e151977b54158f4e191d2bd52428,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D042_QP2_M1,S012,2d1533564bafeee5487c1143a5d0d30ed87baded9b0f70293038b4211db475c6,-29614.4516199899,38abc7014b6b9f74cefe0cf685c9bbd666bcb0130666694a0ec9663fc386fcaa,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D042_QP2_M1,S015,0f1320e6ef97c53c0af35de2fa10bc04824eff6ee9093437977447aa06bf78fe,-29614.4552160503,976da0304bbc12fa6210c364d8381342ed0c17d892ae57b2804ca91519d21be9,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D042_QP2_M1,S023,9210ee13ae6423b1e84d1ec83e047efb1e2e10b50de3707ecb05bce003a11a74,-29614.4785384868,0a7b122bcce5a2ecbdb48daacec7f9578f50473bd975a3393fe18eefab8170e9,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D055_QP2_M1,S004,3b66a6618b0df96906a2fdc05f3141ab257f89960a4106071c46ea730db81be4,-156211.936664448,a049c9730ac9ccf038fcab32066c99e4bbb9df1f7372d5cfbf5abc8e851ee6f5,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D055_QP2_M1,S008,2fcf9da0fc996fed34595d441637ffbab39a08d07d80042adab1dd78c72b2c43,-156211.951813032,0f4803de7fa93a904db47c5990b6f75463994eab870c3e6a8b0a53d626c9a5cb,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D055_QP2_M1,S011,7a7bb61fa33dd7d7d02de58fa36e2dd83de315bfb357967ab38cfb0299d05006,-156211.927562206,3d30cedc3679f59b362e2cd9d4760c098eaeea8cf91854410889029aa66fb35e,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D055_QP2_M1,S015,793ce0a14e141a5b6a0b7f9ea2141c6baf89b2030a6618aac3153fdf5fe08c8d,-156211.947208336,6d90e3506ecdc31109bf9c16d4b46a55dc1b8cfcd3d8f94714fb9a0760df241f,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D058_QP2_M1,S005,7388d218b03d3f07a8d478a44558c9c4effbe5d8764a39a8cb783f1e0115711c,-151501.670289485,7afb43ee754fee65b7f2f754f6fb28b4308482c0824e8e7cd29a4893c0db08ad,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D058_QP2_M1,S012,8fac1ef4c0dc18181e9d71c513a0db237018c648bd20c5cca1fdc9cf1aaaa2e7,-151501.668416153,9d4cc4963a0ac6973fd59273b83ca347a70be4ec9cb8a5f98093cd69ae234ed4,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D058_QP2_M1,S016,1585e6393a03373b46a31f9dee92f207e25e5c8a75bd911c27ec910a7b1396a2,-151501.676657902,a8c7011c20a835f19f9248d288fd8d18123e9195d30d4515eb5454113a1742f2,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D058_QP2_M1,S025,be3a3cec26df201b62a2da16601021b83ce1b140aadb3bc29acf473df17cd2c1,-151501.680151856,cff5d9dd62b743aa699b3a139d929dc663910c74e9898c13c06b0861a7114f55,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D060_QP2_M1,S002,f4d516f89a4070029a76bc7adea9ad804b35e3c44c3e5eecc448d72a0310b71c,-15634.4676675522,8daaeb3919e74bf71a3d32ff767f6b93bc60a12550f863ee141daeffc20e5f21,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
D060_QP2_M1,S006,af26276a1e1c19e392de9ac0dcc8d1babcf10842726d5117033934e033aaf911,-15634.4592403574,b6e891755732df362417c3b437215042d44f6dfe751df44db42d56b047fbd917,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,polar1l_rotation_invariants_v1
