record_id,submission_id,scheduler_job_id,array_task,slots,wallclock_s,core_h,exit_status,failed,logical_jobs,completed_logical_jobs,runner_status,qacct_path,qacct_sha256,collected_at_utc
423451.48,20260808-fullspace-sigma-preopt-v1,423451,48,1,31,0.00861111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.480,20260808-fullspace-sigma-preopt-v1,423451,480,1,27,0.00750000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.481,20260808-fullspace-sigma-preopt-v1,423451,481,1,28,0.00777778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.482,20260808-fullspace-sigma-preopt-v1,423451,482,1,28,0.00777778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.483,20260808-fullspace-sigma-preopt-v1,423451,483,1,57,0.01583333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.484,20260808-fullspace-sigma-preopt-v1,423451,484,1,28,0.00777778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.485,20260808-fullspace-sigma-preopt-v1,423451,485,1,28,0.00777778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.486,20260808-fullspace-sigma-preopt-v1,423451,486,1,28,0.00777778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.487,20260808-fullspace-sigma-preopt-v1,423451,487,1,28,0.00777778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.488,20260808-fullspace-sigma-preopt-v1,423451,488,1,28,0.00777778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.489,20260808-fullspace-sigma-preopt-v1,423451,489,1,54,0.01500000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.49,20260808-fullspace-sigma-preopt-v1,423451,49,1,29,0.00805556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.490,20260808-fullspace-sigma-preopt-v1,423451,490,1,59,0.01638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.491,20260808-fullspace-sigma-preopt-v1,423451,491,1,54,0.01500000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.492,20260808-fullspace-sigma-preopt-v1,423451,492,1,29,0.00805556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.493,20260808-fullspace-sigma-preopt-v1,423451,493,1,58,0.01611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.494,20260808-fullspace-sigma-preopt-v1,423451,494,1,28,0.00777778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.495,20260808-fullspace-sigma-preopt-v1,423451,495,1,57,0.01583333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.496,20260808-fullspace-sigma-preopt-v1,423451,496,1,54,0.01500000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.497,20260808-fullspace-sigma-preopt-v1,423451,497,1,32,0.00888889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.498,20260808-fullspace-sigma-preopt-v1,423451,498,1,51,0.01416667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.499,20260808-fullspace-sigma-preopt-v1,423451,499,1,50,0.01388889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.5,20260808-fullspace-sigma-preopt-v1,423451,5,1,10,0.00277778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.50,20260808-fullspace-sigma-preopt-v1,423451,50,1,28,0.00777778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.500,20260808-fullspace-sigma-preopt-v1,423451,500,1,56,0.01555556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.501,20260808-fullspace-sigma-preopt-v1,423451,501,1,27,0.00750000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.502,20260808-fullspace-sigma-preopt-v1,423451,502,1,24,0.00666667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.503,20260808-fullspace-sigma-preopt-v1,423451,503,1,26,0.00722222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.504,20260808-fullspace-sigma-preopt-v1,423451,504,1,25,0.00694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.505,20260808-fullspace-sigma-preopt-v1,423451,505,1,28,0.00777778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.506,20260808-fullspace-sigma-preopt-v1,423451,506,1,26,0.00722222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.507,20260808-fullspace-sigma-preopt-v1,423451,507,1,27,0.00750000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.508,20260808-fullspace-sigma-preopt-v1,423451,508,1,25,0.00694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.509,20260808-fullspace-sigma-preopt-v1,423451,509,1,29,0.00805556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.51,20260808-fullspace-sigma-preopt-v1,423451,51,1,26,0.00722222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.510,20260808-fullspace-sigma-preopt-v1,423451,510,1,27,0.00750000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.511,20260808-fullspace-sigma-preopt-v1,423451,511,1,27,0.00750000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.512,20260808-fullspace-sigma-preopt-v1,423451,512,1,28,0.00777778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.513,20260808-fullspace-sigma-preopt-v1,423451,513,1,26,0.00722222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.514,20260808-fullspace-sigma-preopt-v1,423451,514,1,29,0.00805556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.515,20260808-fullspace-sigma-preopt-v1,423451,515,1,25,0.00694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.516,20260808-fullspace-sigma-preopt-v1,423451,516,1,23,0.00638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.517,20260808-fullspace-sigma-preopt-v1,423451,517,1,24,0.00666667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.518,20260808-fullspace-sigma-preopt-v1,423451,518,1,25,0.00694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.519,20260808-fullspace-sigma-preopt-v1,423451,519,1,31,0.00861111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.52,20260808-fullspace-sigma-preopt-v1,423451,52,1,25,0.00694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.520,20260808-fullspace-sigma-preopt-v1,423451,520,1,29,0.00805556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.521,20260808-fullspace-sigma-preopt-v1,423451,521,1,22,0.00611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.522,20260808-fullspace-sigma-preopt-v1,423451,522,1,25,0.00694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.523,20260808-fullspace-sigma-preopt-v1,423451,523,1,23,0.00638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.524,20260808-fullspace-sigma-preopt-v1,423451,524,1,22,0.00611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.525,20260808-fullspace-sigma-preopt-v1,423451,525,1,31,0.00861111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.526,20260808-fullspace-sigma-preopt-v1,423451,526,1,45,0.01250000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.527,20260808-fullspace-sigma-preopt-v1,423451,527,1,50,0.01388889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.528,20260808-fullspace-sigma-preopt-v1,423451,528,1,47,0.01305556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.529,20260808-fullspace-sigma-preopt-v1,423451,529,1,45,0.01250000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.53,20260808-fullspace-sigma-preopt-v1,423451,53,1,26,0.00722222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.530,20260808-fullspace-sigma-preopt-v1,423451,530,1,44,0.01222222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.531,20260808-fullspace-sigma-preopt-v1,423451,531,1,45,0.01250000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.532,20260808-fullspace-sigma-preopt-v1,423451,532,1,46,0.01277778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.533,20260808-fullspace-sigma-preopt-v1,423451,533,1,44,0.01222222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.534,20260808-fullspace-sigma-preopt-v1,423451,534,1,47,0.01305556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.535,20260808-fullspace-sigma-preopt-v1,423451,535,1,47,0.01305556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.536,20260808-fullspace-sigma-preopt-v1,423451,536,1,45,0.01250000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.537,20260808-fullspace-sigma-preopt-v1,423451,537,1,45,0.01250000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.538,20260808-fullspace-sigma-preopt-v1,423451,538,1,46,0.01277778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.539,20260808-fullspace-sigma-preopt-v1,423451,539,1,45,0.01250000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.54,20260808-fullspace-sigma-preopt-v1,423451,54,1,26,0.00722222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.540,20260808-fullspace-sigma-preopt-v1,423451,540,1,46,0.01277778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.541,20260808-fullspace-sigma-preopt-v1,423451,541,1,44,0.01222222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.542,20260808-fullspace-sigma-preopt-v1,423451,542,1,46,0.01277778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.543,20260808-fullspace-sigma-preopt-v1,423451,543,1,43,0.01194444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.544,20260808-fullspace-sigma-preopt-v1,423451,544,1,47,0.01305556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.545,20260808-fullspace-sigma-preopt-v1,423451,545,1,44,0.01222222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.546,20260808-fullspace-sigma-preopt-v1,423451,546,1,44,0.01222222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.547,20260808-fullspace-sigma-preopt-v1,423451,547,1,52,0.01444444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.548,20260808-fullspace-sigma-preopt-v1,423451,548,1,43,0.01194444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.549,20260808-fullspace-sigma-preopt-v1,423451,549,1,44,0.01222222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.55,20260808-fullspace-sigma-preopt-v1,423451,55,1,26,0.00722222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.550,20260808-fullspace-sigma-preopt-v1,423451,550,1,42,0.01166667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.551,20260808-fullspace-sigma-preopt-v1,423451,551,1,105,0.02916667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.552,20260808-fullspace-sigma-preopt-v1,423451,552,1,99,0.02750000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.553,20260808-fullspace-sigma-preopt-v1,423451,553,1,103,0.02861111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.554,20260808-fullspace-sigma-preopt-v1,423451,554,1,114,0.03166667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.555,20260808-fullspace-sigma-preopt-v1,423451,555,1,102,0.02833333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.556,20260808-fullspace-sigma-preopt-v1,423451,556,1,105,0.02916667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.557,20260808-fullspace-sigma-preopt-v1,423451,557,1,107,0.02972222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.558,20260808-fullspace-sigma-preopt-v1,423451,558,1,88,0.02444444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.559,20260808-fullspace-sigma-preopt-v1,423451,559,1,101,0.02805556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.56,20260808-fullspace-sigma-preopt-v1,423451,56,1,26,0.00722222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
